ID	PHYLLO09_pathabundance	PHYLLO10_pathabundance	PHYLLO11_pathabundance	PHYLLO12_pathabundance	PHYLLO13_pathabundance	PHYLLO14_pathabundance	PHYLLO15_pathabundance	PHYLLO16_pathabundance	PHYLLO17_pathabundance	PHYLLO18_pathabundance	PHYLLO19_pathabundance	PHYLLO20_pathabundance	PHYLLO21_pathabundance	PHYLLO22_pathabundance	PHYLLO23_pathabundance	PHYLLO24_pathabundance	PHYLLO25_pathabundance	PHYLLO26_pathabundance	PHYLLO27_pathabundance	PHYLLO28_pathabundance	PHYLLO29_pathabundance
PWY-6737: starch degradation V	38.0891640552	119.2827295535	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.9909045783	0.0	4.8482048574	1.6888998202	11.5159026376	5.2921378926	0.0
PWY-6737: starch degradation V|g__Bradyrhizobium.s__Bradyrhizobium_sp_DFCI_1	25.4324765360	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6737: starch degradation V|g__Enterobacter.s__Enterobacter_cloacae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.3697749210	0.0	0.0
PWY-6737: starch degradation V|g__Pantoea.s__Pantoea_agglomerans	2.6414878664	18.8009816996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7381956673	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6737: starch degradation V|g__Pantoea.s__Pantoea_ananatis	0.0	3.4329234455	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6737: starch degradation V|unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5712591913	0.0
PWY-6803: phosphatidylcholine acyl editing	3.1717932318	34.2248692410	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.7769988141	0.0	2.8430733514	0.0	11.4748962468	0.0	0.0
PWY-6803: phosphatidylcholine acyl editing|g__Enterobacter.s__Enterobacter_cloacae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.4989334378	0.0	0.0
PWY-6803: phosphatidylcholine acyl editing|g__Pantoea.s__Pantoea_agglomerans	1.5974440895	14.3312818699	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.1796502385	0.0	1.5898251192	0.0	0.0	0.0	0.0
PWY-6803: phosphatidylcholine acyl editing|g__Pantoea.s__Pantoea_ananatis	0.0	3.0135934750	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6837: fatty acid beta-oxidation V (unsaturated, odd number, di-isomerase-dependent)	0.0	39.4981375144	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1452478825	0.0
PWY-6892: thiazole biosynthesis I (E. coli)	0.0	20.2090093859	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0628297683	13.7040337948	0.0	0.0
PWY-6892: thiazole biosynthesis I (E. coli)|g__Enterobacter.s__Enterobacter_cloacae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.1633365666	0.0	0.0
PWY-6892: thiazole biosynthesis I (E. coli)|unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.7427794855	0.0	0.0	0.0
PWY-6897: thiamin salvage II	0.0	14.5378169020	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0088351097	17.7482419681	0.0
PWY-6901: superpathway of glucose and xylose degradation	12.8860047191	81.5876591122	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.2534516894	0.0	19.4123358153	0.0	0.0
PWY-6901: superpathway of glucose and xylose degradation|g__Enterobacter.s__Enterobacter_cloacae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.8014104432	0.0	0.0
PWY-6901: superpathway of glucose and xylose degradation|unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.2530453396	0.0	0.0
PWY-6936: seleno-amino acid biosynthesis	112.3735809098	816.3988667302	0.0	0.0	2.8069463638	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.5919272314	3.8732225028	13.3098820705	23.3690968312	25.0271682607	87.6154230603	0.0
PWY-6936: seleno-amino acid biosynthesis|g__Acidovorax.s__Acidovorax_avenae	67.1856751769	510.7958198818	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.4052968036	0.0	1.9400950221	11.9473539272	0.0	49.8124432613	0.0
PWY-6936: seleno-amino acid biosynthesis|g__Acidovorax.s__Acidovorax_citrulli	0.0	3.9978350495	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6936: seleno-amino acid biosynthesis|g__Bradyrhizobium.s__Bradyrhizobium_sp_DFCI_1	19.7482818317	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6936: seleno-amino acid biosynthesis|g__Enterobacter.s__Enterobacter_cloacae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.9513657196	0.0	0.0
PWY-6936: seleno-amino acid biosynthesis|g__Pantoea.s__Pantoea_agglomerans	0.0	16.1745957739	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0543099711	0.0	0.0	0.0	0.0
PWY-6936: seleno-amino acid biosynthesis|g__Pantoea.s__Pantoea_ananatis	0.0	4.9078407774	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6936: seleno-amino acid biosynthesis|unclassified	0.0	10.3061743798	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.2256083562	5.5925838868	0.0	12.9611687907	0.0
PWY-6969: TCA cycle V (2-oxoglutarate:ferredoxin oxidoreductase)	108.3682990322	510.6998892483	0.0	0.0	9.6639722728	0.0	3.9326048292	3.0745504202	0.0	0.0	0.0	0.0	3.7891699148	1.4950195520	41.0446516425	0.0	11.5780369555	23.6901384741	31.9420821322	90.0496918887	3.1852389860
PWY-6969: TCA cycle V (2-oxoglutarate:ferredoxin oxidoreductase)|g__Acidovorax.s__Acidovorax_avenae	47.4443316734	223.8916714788	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6969: TCA cycle V (2-oxoglutarate:ferredoxin oxidoreductase)|g__Acidovorax.s__Acidovorax_ebreus	2.2306207419	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6969: TCA cycle V (2-oxoglutarate:ferredoxin oxidoreductase)|g__Acinetobacter.s__Acinetobacter_johnsonii	0.0	0.0	0.0	0.0	3.7462294349	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2442065433	4.8758361026	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6969: TCA cycle V (2-oxoglutarate:ferredoxin oxidoreductase)|g__Acinetobacter.s__Acinetobacter_pittii_calcoaceticus_nosocomialis	0.0	1.5013667794	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4069733111	0.0	0.0	0.0
PWY-6969: TCA cycle V (2-oxoglutarate:ferredoxin oxidoreductase)|g__Enterobacter.s__Enterobacter_cloacae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.8069729423	0.0	0.0
PWY-6969: TCA cycle V (2-oxoglutarate:ferredoxin oxidoreductase)|g__Pseudomonas.s__Pseudomonas_putida	0.0	1.8230868656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6969: TCA cycle V (2-oxoglutarate:ferredoxin oxidoreductase)|unclassified	19.4386245211	17.4306404706	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.9676987507	0.0	6.3107185844	16.3719419205	18.3840030580	58.3248074994	3.1852389860
PWY-7007: methyl ketone biosynthesis	0.0	60.6279014136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7013: L-1,2-propanediol degradation	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5101859826	0.0
PWY-7013: L-1,2-propanediol degradation|unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5092183232	0.0
PWY-7111: pyruvate fermentation to isobutanol (engineered)	164.1910144666	770.0839100642	0.0	0.0	12.6417040896	2.6932865380	2.9986671703	5.6352353761	0.0	0.0	0.0	0.0	2.8797711423	3.5303435377	59.6910393518	7.8367023463	24.9931177059	41.1055084744	45.0691602677	136.3535963601	0.0
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Acidovorax.s__Acidovorax_avenae	44.9526154782	460.0982364593	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.8083438242	0.0	3.0259708274	9.6944295663	0.0	37.6465142250	0.0
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Acidovorax.s__Acidovorax_ebreus	2.1723069563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Acinetobacter.s__Acinetobacter_johnsonii	0.0	0.0	0.0	0.0	6.2531457371	0.0	1.8278343584	0.0	0.0	0.0	0.0	0.0	0.0	3.1242201327	6.9769304941	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Acinetobacter.s__Acinetobacter_pittii_calcoaceticus_nosocomialis	1.5664399578	74.2899522295	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5536242891	0.0	2.8964996327	0.0	0.0	0.0	0.0
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Bradyrhizobium.s__Bradyrhizobium_sp_DFCI_1	27.5623041615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Enterobacter.s__Enterobacter_cloacae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.4092570560	0.0	0.0
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Pantoea.s__Pantoea_agglomerans	1.8242341050	19.9941980523	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8798713783	1.8177045453	0.0	0.0	0.0	0.0	0.0
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Pantoea.s__Pantoea_ananatis	0.0	3.6251379524	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0153580871	0.0	0.0	0.0	0.0
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Providencia.s__Providencia_rettgeri	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.2474364558	0.0
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Pseudomonas.s__Pseudomonas_psychrotolerans	11.3991720768	14.0786520466	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Pseudomonas.s__Pseudomonas_putida	0.0	4.4426831685	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7111: pyruvate fermentation to isobutanol (engineered)|unclassified	23.5017170412	24.0607383187	0.0	0.0	5.8051118474	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0879824619	3.7986697968	10.8900639322	26.7031966216	18.8947181633	65.1608193891	0.0
PWY-7115: C4 photosynthetic carbon assimilation cycle, NAD-ME type	50.1610300910	3.5341805775	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.4018736222	0.0	5.5504807807	11.9077870831	20.9831157011	40.5502579586	0.0
PWY-7115: C4 photosynthetic carbon assimilation cycle, NAD-ME type|unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.7313289089	0.0
PWY-7117: C4 photosynthetic carbon assimilation cycle, PEPCK type	57.5496980018	148.1029477152	0.0	0.0	6.9289518215	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.2973410527	2.2063585139	7.2102810846	10.4751499339	22.5568027990	70.3584903388	0.0
PWY-7117: C4 photosynthetic carbon assimilation cycle, PEPCK type|g__Bradyrhizobium.s__Bradyrhizobium_sp_DFCI_1	29.5072213630	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7117: C4 photosynthetic carbon assimilation cycle, PEPCK type|g__Enterobacter.s__Enterobacter_cloacae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.4266436859	0.0	0.0
PWY-7117: C4 photosynthetic carbon assimilation cycle, PEPCK type|g__Pantoea.s__Pantoea_agglomerans	2.6950060473	20.2839998668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0985622147	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7117: C4 photosynthetic carbon assimilation cycle, PEPCK type|g__Pantoea.s__Pantoea_ananatis	0.0	5.0262357508	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7117: C4 photosynthetic carbon assimilation cycle, PEPCK type|unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.2041119281	0.0
PWY-7165: L-ascorbate biosynthesis VI (engineered pathway)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.4268081213	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7184: pyrimidine deoxyribonucleotides de novo biosynthesis I	0.0	63.6663896921	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7187: pyrimidine deoxyribonucleotides de novo biosynthesis II	34.8796224609	138.6622186649	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.3085695407	0.0	5.8796923885	0.0	30.3004239969	0.0	0.0
PWY-7187: pyrimidine deoxyribonucleotides de novo biosynthesis II|g__Enterobacter.s__Enterobacter_cloacae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0838970059	0.0	0.0
PWY-7187: pyrimidine deoxyribonucleotides de novo biosynthesis II|g__Pantoea.s__Pantoea_agglomerans	0.0	17.3382165289	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7187: pyrimidine deoxyribonucleotides de novo biosynthesis II|g__Pantoea.s__Pantoea_ananatis	0.0	3.6000595868	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7199: pyrimidine deoxyribonucleosides salvage	11.1545307073	58.1425258173	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.6518291297	0.0	0.0	0.0	6.0296453302	59.2480285641	0.0
PWY-7199: pyrimidine deoxyribonucleosides salvage|g__Microbacterium.s__Microbacterium_testaceum	0.0	17.0386035203	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.7735792204	0.0
PWY-7199: pyrimidine deoxyribonucleosides salvage|g__Pantoea.s__Pantoea_agglomerans	3.1133414106	7.4354523560	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0433417701	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7199: pyrimidine deoxyribonucleosides salvage|g__Pantoea.s__Pantoea_ananatis	0.0	2.9663815249	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7204: pyridoxal 5'-phosphate salvage II (plants)	0.0	91.8174219378	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.4905194572	16.8356643880	0.0
PWY-7204: pyridoxal 5'-phosphate salvage II (plants)|g__Enterobacter.s__Enterobacter_cloacae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.5595125209	0.0	0.0
PWY-7204: pyridoxal 5'-phosphate salvage II (plants)|g__Pantoea.s__Pantoea_agglomerans	0.0	23.2380411583	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7204: pyridoxal 5'-phosphate salvage II (plants)|unclassified	0.0	4.5615644315	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7210: pyrimidine deoxyribonucleotides biosynthesis from CTP	0.0	36.7299524280	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7219: adenosine ribonucleotides de novo biosynthesis	155.9028561187	737.6629785023	0.0	0.0	8.9366272910	0.0	0.0	5.4195626984	0.0	0.0	0.0	0.0	5.0785395639	0.0	48.1474553542	4.2615593649	19.2979435900	28.9270706022	36.6282126151	128.6535546751	2.8530284071
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Acidovorax.s__Acidovorax_avenae	33.8678791237	28.4072369792	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0095117111	0.0	0.0	0.0	0.0	31.6723701338	0.0
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Acidovorax.s__Acidovorax_citrulli	0.0	232.7864852337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Acinetobacter.s__Acinetobacter_johnsonii	0.0	0.0	0.0	0.0	4.1466687855	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7137110025	0.0	5.9063958492	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Acinetobacter.s__Acinetobacter_pittii_calcoaceticus_nosocomialis	0.0	47.6324524723	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3760225362	0.0	0.0	0.0	0.0
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Bradyrhizobium.s__Bradyrhizobium_sp_DFCI_1	27.9133433703	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Corynebacterium.s__Corynebacterium_maris	0.0	1.9257361880	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Enterobacter.s__Enterobacter_cloacae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.1974852980	0.0	0.0
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Pantoea.s__Pantoea_agglomerans	2.7748593466	16.5899047717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4666247282	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Propionibacterium.s__Propionibacterium_acnes	7.1116558054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Pseudomonas.s__Pseudomonas_psychrotolerans	20.9648125241	17.2849628768	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Pseudomonas.s__Pseudomonas_putida	0.0	6.2903019175	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7219: adenosine ribonucleotides de novo biosynthesis|unclassified	21.2417953369	19.8453188966	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.6110312221	0.0	0.0	13.0493357289	17.7482398272	52.9253533462	0.0
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II	13.7208533104	52.8319620339	0.0	0.0	0.0	4.1226791498	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.5881326942	1.0997982763	5.7126861753	0.0	32.8200520719	0.0	0.0
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Enterobacter.s__Enterobacter_cloacae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.7973717418	0.0	0.0
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Pantoea.s__Pantoea_agglomerans	0.0	27.9212554865	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Pantoea.s__Pantoea_ananatis	0.0	4.9316635021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|unclassified	0.0	0.0	0.0	0.0	0.0	4.1226791498	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7221: guanosine ribonucleotides de novo biosynthesis	145.5533229851	715.3783066099	0.0	0.0	5.0856535251	1.3215306384	0.0	7.8055997861	0.0	0.0	0.0	0.0	0.0	0.0	47.4992897255	0.0	15.2774764454	37.1575567518	43.9707685813	130.0025783449	5.7703768599
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Acidovorax.s__Acidovorax_citrulli	0.0	211.3798056343	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Acinetobacter.s__Acinetobacter_johnsonii	0.0	0.0	0.0	0.0	3.9112043938	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Acinetobacter.s__Acinetobacter_pittii_calcoaceticus_nosocomialis	0.0	95.2159101627	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.6610286943	0.0	0.0	0.0	0.0
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Bradyrhizobium.s__Bradyrhizobium_sp_DFCI_1	36.3360485019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Corynebacterium.s__Corynebacterium_maris	2.0649711082	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.8149190711	0.0
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Enterobacter.s__Enterobacter_cloacae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.4848850164	0.0	0.0
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Microbacterium.s__Microbacterium_testaceum	0.0	5.3031915474	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.8269653306	0.0
