ID	PHYLLO09_pathcoverage	PHYLLO10_pathcoverage	PHYLLO11_pathcoverage	PHYLLO12_pathcoverage	PHYLLO13_pathcoverage	PHYLLO14_pathcoverage	PHYLLO15_pathcoverage	PHYLLO16_pathcoverage	PHYLLO17_pathcoverage	PHYLLO18_pathcoverage	PHYLLO19_pathcoverage	PHYLLO20_pathcoverage	PHYLLO21_pathcoverage	PHYLLO22_pathcoverage	PHYLLO23_pathcoverage	PHYLLO24_pathcoverage	PHYLLO25_pathcoverage	PHYLLO26_pathcoverage	PHYLLO27_pathcoverage	PHYLLO28_pathcoverage	PHYLLO29_pathcoverage
PWY-6609: adenine and adenosine salvage III	0.0000000000	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0000000000	0.0	0.0839144470	0.0048543603	0.5621465078	0.0000000165	0.0
PWY-6609: adenine and adenosine salvage III|g__Enterobacter.s__Enterobacter_cloacae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6020030341	0.0	0.0
PWY-6609: adenine and adenosine salvage III|g__Pantoea.s__Pantoea_agglomerans	0.0	0.3308343631	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6035087083	0.0	0.0	0.0	0.0
PWY-6609: adenine and adenosine salvage III|g__Pantoea.s__Pantoea_ananatis	0.0	0.4110223019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6609: adenine and adenosine salvage III|unclassified	0.0	0.0119751954	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1597805220	0.2683872985	0.0000033276	0.0
PWY-6612: superpathway of tetrahydrofolate biosynthesis	0.0	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6628: superpathway of L-phenylalanine biosynthesis	0.0000000000	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012799305	0.0	0.0028933918	0.0000186608	0.0	0.0000000000	0.0
PWY-6628: superpathway of L-phenylalanine biosynthesis|g__Pantoea.s__Pantoea_agglomerans	0.0	0.0011517667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6628: superpathway of L-phenylalanine biosynthesis|unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0000139286	0.0
PWY-6630: superpathway of L-tyrosine biosynthesis	0.0000000000	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0000000968	0.0	0.0023093766	0.0	0.0	0.0000000000	0.0
PWY-6630: superpathway of L-tyrosine biosynthesis|g__Pantoea.s__Pantoea_agglomerans	0.0	0.2495590545	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6630: superpathway of L-tyrosine biosynthesis|unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0000000000	0.0
PWY-6700: queuosine biosynthesis	0.1254884095	0.0000000000	0.0	0.0	0.5181770739	0.0	0.0	0.1818855470	0.0	0.0	0.0	0.0	0.0	0.0	0.0000208795	0.8272667484	0.0046674443	0.0670557237	0.0512326264	0.0009534068	0.0
PWY-6700: queuosine biosynthesis|g__Acidovorax.s__Acidovorax_citrulli	0.0	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6700: queuosine biosynthesis|g__Acinetobacter.s__Acinetobacter_johnsonii	0.0	0.0	0.0	0.0	0.2908200862	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1599158401	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6700: queuosine biosynthesis|g__Acinetobacter.s__Acinetobacter_pittii_calcoaceticus_nosocomialis	0.0	0.1460864321	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3694770649	0.0	0.0	0.0	0.0
PWY-6700: queuosine biosynthesis|g__Bradyrhizobium.s__Bradyrhizobium_sp_DFCI_1	0.2049863409	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6700: queuosine biosynthesis|g__Pseudomonas.s__Pseudomonas_psychrotolerans	0.0005991938	0.0035650748	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6700: queuosine biosynthesis|g__Pseudomonas.s__Pseudomonas_putida	0.0	0.1063714917	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6700: queuosine biosynthesis|unclassified	0.0	0.9771826736	0.0	0.0	0.2659071197	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0106871826	0.2181200645	0.4091826305	0.0
PWY-6703: preQ0 biosynthesis	0.0000000000	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0099226816	0.0000000000	0.0
PWY-6703: preQ0 biosynthesis|g__Enterobacter.s__Enterobacter_cloacae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1058747574	0.0	0.0
PWY-6703: preQ0 biosynthesis|unclassified	0.0308013174	0.0472457174	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0000000000	0.0
PWY-6737: starch degradation V	0.0000000002	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0000051227	0.0	0.0356034905	0.0000000001	0.0061964384	0.0000000000	0.0
PWY-6737: starch degradation V|g__Bradyrhizobium.s__Bradyrhizobium_sp_DFCI_1	0.2983717521	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6737: starch degradation V|g__Enterobacter.s__Enterobacter_cloacae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2014318332	0.0	0.0
PWY-6737: starch degradation V|g__Pantoea.s__Pantoea_agglomerans	0.3919879850	0.6332366071	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2924298260	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6737: starch degradation V|g__Pantoea.s__Pantoea_ananatis	0.0	0.5344144661	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6737: starch degradation V|unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0000000000	0.0
PWY-6803: phosphatidylcholine acyl editing	0.0000000000	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0000000001	0.0	0.0003435506	0.0	0.0189429732	0.0	0.0
PWY-6803: phosphatidylcholine acyl editing|g__Enterobacter.s__Enterobacter_cloacae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2473017245	0.0	0.0
PWY-6803: phosphatidylcholine acyl editing|g__Pantoea.s__Pantoea_agglomerans	0.1998257131	0.3453187264	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5721159236	0.0	0.3858930326	0.0	0.0	0.0	0.0
PWY-6803: phosphatidylcholine acyl editing|g__Pantoea.s__Pantoea_ananatis	0.0	0.4896637102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6837: fatty acid beta-oxidation V (unsaturated, odd number, di-isomerase-dependent)	0.0	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0000000000	0.0
PWY-6892: thiazole biosynthesis I (E. coli)	0.0	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0000000670	0.0008949860	0.0	0.0
PWY-6892: thiazole biosynthesis I (E. coli)|g__Enterobacter.s__Enterobacter_cloacae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1353241462	0.0	0.0
PWY-6892: thiazole biosynthesis I (E. coli)|unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0016867590	0.0	0.0	0.0
PWY-6897: thiamin salvage II	0.0	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0000000029	0.0000000000	0.0
PWY-6901: superpathway of glucose and xylose degradation	0.0000000000	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0385161476	0.0	0.0073428729	0.0	0.0
PWY-6901: superpathway of glucose and xylose degradation|g__Enterobacter.s__Enterobacter_cloacae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011894756	0.0	0.0
PWY-6901: superpathway of glucose and xylose degradation|unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0000819367	0.0	0.0
PWY-6936: seleno-amino acid biosynthesis	0.4185348410	0.0000000016	0.0	0.0	0.0794012324	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8070624920	0.7447902696	0.4604088769	0.4040473945	0.5639398244	0.1657121211	0.0
PWY-6936: seleno-amino acid biosynthesis|g__Acidovorax.s__Acidovorax_avenae	0.5740521525	0.0074133238	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0539116087	0.0	0.1341144497	0.3535480813	0.0	0.1501636452	0.0
PWY-6936: seleno-amino acid biosynthesis|g__Acidovorax.s__Acidovorax_citrulli	0.0	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6936: seleno-amino acid biosynthesis|g__Bradyrhizobium.s__Bradyrhizobium_sp_DFCI_1	0.0474356905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6936: seleno-amino acid biosynthesis|g__Enterobacter.s__Enterobacter_cloacae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0233365820	0.0	0.0
PWY-6936: seleno-amino acid biosynthesis|g__Pantoea.s__Pantoea_agglomerans	0.0	0.3473856954	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4624000723	0.0	0.0	0.0	0.0
PWY-6936: seleno-amino acid biosynthesis|g__Pantoea.s__Pantoea_ananatis	0.0	0.7052663689	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6936: seleno-amino acid biosynthesis|unclassified	0.0	0.1513439036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3664394095	0.0024365214	0.0	0.0000000294	0.0
PWY-6969: TCA cycle V (2-oxoglutarate:ferredoxin oxidoreductase)	0.2110552467	0.0000000000	0.0	0.0	0.8358597950	0.0	0.5627145178	0.2320251376	0.0	0.0	0.0	0.0	0.4870800856	0.1574777653	0.4715183291	0.0	0.2767641358	0.0647949646	0.6980345632	0.0002014737	0.2012894989
PWY-6969: TCA cycle V (2-oxoglutarate:ferredoxin oxidoreductase)|g__Acidovorax.s__Acidovorax_avenae	0.0038406964	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6969: TCA cycle V (2-oxoglutarate:ferredoxin oxidoreductase)|g__Acidovorax.s__Acidovorax_ebreus	0.4254409750	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6969: TCA cycle V (2-oxoglutarate:ferredoxin oxidoreductase)|g__Acinetobacter.s__Acinetobacter_johnsonii	0.0	0.0	0.0	0.0	0.4306544822	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2758370788	0.3218162500	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6969: TCA cycle V (2-oxoglutarate:ferredoxin oxidoreductase)|g__Acinetobacter.s__Acinetobacter_pittii_calcoaceticus_nosocomialis	0.0	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4893470290	0.0	0.0	0.0
PWY-6969: TCA cycle V (2-oxoglutarate:ferredoxin oxidoreductase)|g__Enterobacter.s__Enterobacter_cloacae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0340448471	0.0	0.0
PWY-6969: TCA cycle V (2-oxoglutarate:ferredoxin oxidoreductase)|g__Pseudomonas.s__Pseudomonas_putida	0.0	0.0060084495	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6969: TCA cycle V (2-oxoglutarate:ferredoxin oxidoreductase)|unclassified	0.8076359199	0.5147681219	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7972573471	0.0	0.5862558812	0.5470275014	0.7885228613	0.9173981483	0.1866196374
PWY-7007: methyl ketone biosynthesis	0.0	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7013: L-1,2-propanediol degradation	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0000000000	0.0
PWY-7013: L-1,2-propanediol degradation|unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0000000000	0.0
PWY-7111: pyruvate fermentation to isobutanol (engineered)	0.9999254138	0.0000000000	0.0	0.0	0.9371535192	0.2870210310	0.2785926818	0.6331324928	0.0	0.0	0.0	0.0	0.4610873025	0.6115118226	0.9807628040	0.9298702269	0.9692731370	0.9763396147	0.9453239181	0.9350589135	0.0
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Acidovorax.s__Acidovorax_avenae	0.0311055937	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1326724976	0.0	0.2656233992	0.1585592486	0.0	0.0253148274	0.0
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Acidovorax.s__Acidovorax_ebreus	0.3239908883	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Acinetobacter.s__Acinetobacter_johnsonii	0.0	0.0	0.0	0.0	0.7407262120	0.0	0.4677659430	0.0	0.0	0.0	0.0	0.0	0.0	0.6723409179	0.6038398425	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Acinetobacter.s__Acinetobacter_pittii_calcoaceticus_nosocomialis	0.5653934390	0.2444427652	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7272295606	0.0	0.4358080710	0.0	0.0	0.0	0.0
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Bradyrhizobium.s__Bradyrhizobium_sp_DFCI_1	0.0649823913	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Enterobacter.s__Enterobacter_cloacae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3408602272	0.0	0.0
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Pantoea.s__Pantoea_agglomerans	0.1451654106	0.5833605569	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2807903815	0.6724695056	0.0	0.0	0.0	0.0	0.0
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Pantoea.s__Pantoea_ananatis	0.0	0.4843536893	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5781298296	0.0	0.0	0.0	0.0
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Providencia.s__Providencia_rettgeri	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8484076888	0.0
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Pseudomonas.s__Pseudomonas_psychrotolerans	0.4496486073	0.1687592755	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Pseudomonas.s__Pseudomonas_putida	0.0	0.3412784534	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7111: pyruvate fermentation to isobutanol (engineered)|unclassified	0.8212967366	0.7508500277	0.0	0.0	0.7072034172	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8184361758	0.7397434514	0.9332866713	0.9467110520	0.7816857261	0.9958160259	0.0
PWY-7115: C4 photosynthetic carbon assimilation cycle, NAD-ME type	0.0000000000	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0000000000	0.0	0.0050361909	0.0002513854	0.1702712343	0.0000000000	0.0
PWY-7115: C4 photosynthetic carbon assimilation cycle, NAD-ME type|unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0000000371	0.0
PWY-7117: C4 photosynthetic carbon assimilation cycle, PEPCK type	0.0000000000	0.0000000000	0.0	0.0	0.6164163530	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0045062592	0.5299826705	0.0358184506	0.0001859811	0.5279684428	0.0029031492	0.0
PWY-7117: C4 photosynthetic carbon assimilation cycle, PEPCK type|g__Bradyrhizobium.s__Bradyrhizobium_sp_DFCI_1	0.2029632029	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7117: C4 photosynthetic carbon assimilation cycle, PEPCK type|g__Enterobacter.s__Enterobacter_cloacae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5412349703	0.0	0.0
PWY-7117: C4 photosynthetic carbon assimilation cycle, PEPCK type|g__Pantoea.s__Pantoea_agglomerans	0.2859024649	0.3560118099	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6824529916	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7117: C4 photosynthetic carbon assimilation cycle, PEPCK type|g__Pantoea.s__Pantoea_ananatis	0.0	0.6849885550	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7117: C4 photosynthetic carbon assimilation cycle, PEPCK type|unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0000000124	0.0
PWY-7165: L-ascorbate biosynthesis VI (engineered pathway)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7184: pyrimidine deoxyribonucleotides de novo biosynthesis I	0.0	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7187: pyrimidine deoxyribonucleotides de novo biosynthesis II	0.0000000000	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0000000000	0.0	0.0055697604	0.0	0.1733852557	0.0	0.0
PWY-7187: pyrimidine deoxyribonucleotides de novo biosynthesis II|g__Enterobacter.s__Enterobacter_cloacae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5059479878	0.0	0.0
PWY-7187: pyrimidine deoxyribonucleotides de novo biosynthesis II|g__Pantoea.s__Pantoea_agglomerans	0.0	0.2900340235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7187: pyrimidine deoxyribonucleotides de novo biosynthesis II|g__Pantoea.s__Pantoea_ananatis	0.0	0.5071788205	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7199: pyrimidine deoxyribonucleosides salvage	0.0000000000	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0000000000	0.0	0.0	0.0	0.0000157949	0.0000304568	0.0
PWY-7199: pyrimidine deoxyribonucleosides salvage|g__Microbacterium.s__Microbacterium_testaceum	0.0	0.0005400229	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4374269300	0.0
PWY-7199: pyrimidine deoxyribonucleosides salvage|g__Pantoea.s__Pantoea_agglomerans	0.4467204345	0.0025495519	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3569475540	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7199: pyrimidine deoxyribonucleosides salvage|g__Pantoea.s__Pantoea_ananatis	0.0	0.4571452620	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7204: pyridoxal 5'-phosphate salvage II (plants)	0.0	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1790776412	0.0000000000	0.0
PWY-7204: pyridoxal 5'-phosphate salvage II (plants)|g__Enterobacter.s__Enterobacter_cloacae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6499189388	0.0	0.0
PWY-7204: pyridoxal 5'-phosphate salvage II (plants)|g__Pantoea.s__Pantoea_agglomerans	0.0	0.8432844402	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7204: pyridoxal 5'-phosphate salvage II (plants)|unclassified	0.0	0.0014303078	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7210: pyrimidine deoxyribonucleotides biosynthesis from CTP	0.0	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7219: adenosine ribonucleotides de novo biosynthesis	0.9527301946	0.0000000000	0.0	0.0	0.6677504507	0.0	0.0	0.5964532775	0.0	0.0	0.0	0.0	0.6941500769	0.0	0.6663625584	0.7728507226	0.7130077537	0.3094528613	0.7105587359	0.8127514309	0.1079513720
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Acidovorax.s__Acidovorax_avenae	0.0000000006	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0000156699	0.0	0.0	0.0	0.0	0.0000003185	0.0
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Acidovorax.s__Acidovorax_citrulli	0.0	0.0000000000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Acinetobacter.s__Acinetobacter_johnsonii	0.0	0.0	0.0	0.0	0.5026370341	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5565803705	0.0	0.4904562848	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Acinetobacter.s__Acinetobacter_pittii_calcoaceticus_nosocomialis	0.0	0.0022440361	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1863196823	0.0	0.0	0.0	0.0
