# Gene Family	SampleDe_Novo_Pyrimidine_Synthesis_Abundance-CPM
UniRef50_R7IMA2	136.198
UniRef50_R7IMA2|unclassified	136.198
UniRef50_Q8TSA6: Dihydroorotase	136.19
UniRef50_Q8TSA6: Dihydroorotase|unclassified	136.19
UniRef50_UPI0003B31771: dihydroorotase	136
UniRef50_UPI0003B31771: dihydroorotase|unclassified	136
UniRef50_UPI00042BF56D: PREDICTED: LOW QUALITY PROTEIN: CAD protein	135.296
UniRef50_UPI00042BF56D: PREDICTED: LOW QUALITY PROTEIN: CAD protein|unclassified	135.296
UniRef50_UPI0003B3D768: hypothetical protein, partial	134.985
UniRef50_UPI0003B3D768: hypothetical protein, partial|unclassified	134.985
UniRef50_UPI000365EE32: hypothetical protein	134.112
UniRef50_UPI000365EE32: hypothetical protein|unclassified	134.112
UniRef50_UPI0004549FC5: PREDICTED: LOW QUALITY PROTEIN: CAD protein, partial	132.929
UniRef50_UPI0004549FC5: PREDICTED: LOW QUALITY PROTEIN: CAD protein, partial|unclassified	132.929
UniRef50_R6M6I1	132.371
UniRef50_R6M6I1|unclassified	132.371
UniRef50_Q8Q0J4: Orotate phosphoribosyltransferase	131.957
UniRef50_Q8Q0J4: Orotate phosphoribosyltransferase|unclassified	131.957
UniRef50_Q1AVY7: Dihydroorotase	130.787
UniRef50_Q1AVY7: Dihydroorotase|unclassified	130.787
UniRef50_UPI00037FE195: hypothetical protein, partial	129.181
UniRef50_UPI00037FE195: hypothetical protein, partial|unclassified	129.181
UniRef50_I2FJM2	128.198
UniRef50_I2FJM2|unclassified	128.198
UniRef50_UPI0003B72D30: 2-polyprenylphenol hydroxylase	128.088
UniRef50_UPI0003B72D30: 2-polyprenylphenol hydroxylase|unclassified	128.088
UniRef50_O27199: Dihydroorotase	127.884
UniRef50_O27199: Dihydroorotase|unclassified	127.884
UniRef50_UPI00039D172E: carbamoyl phosphate synthase small subunit	127.843
UniRef50_UPI00039D172E: carbamoyl phosphate synthase small subunit|unclassified	127.843
UniRef50_UPI0003756A00: MULTISPECIES: hypothetical protein	127.829
UniRef50_UPI0003756A00: MULTISPECIES: hypothetical protein|unclassified	127.829
UniRef50_UPI00036EB98A: hypothetical protein	127.562
UniRef50_UPI00036EB98A: hypothetical protein|unclassified	127.562
UniRef50_X1U042: Marine sediment metagenome DNA, contig: S12H4_S13862 (Fragment)	126.969
UniRef50_X1U042: Marine sediment metagenome DNA, contig: S12H4_S13862 (Fragment)|unclassified	126.969
UniRef50_R6M719: Carbamoyl-phosphate synthase large chain	125.914
UniRef50_R6M719: Carbamoyl-phosphate synthase large chain|unclassified	125.914
UniRef50_R5BVA8	124.469
UniRef50_R5BVA8|unclassified	124.469
UniRef50_T3GH32: MGS-like domain protein	124.428
UniRef50_T3GH32: MGS-like domain protein|unclassified	124.428
UniRef50_P93394: Uracil phosphoribosyltransferase	123.004
UniRef50_P93394: Uracil phosphoribosyltransferase|unclassified	123.004
UniRef50_G4B1Z1	122.756
UniRef50_G4B1Z1|unclassified	122.756
UniRef50_A1RRV2: Orotate phosphoribosyltransferase	121.778
UniRef50_A1RRV2: Orotate phosphoribosyltransferase|unclassified	121.778
UniRef50_UPI000288DE48: orotate phosphoribosyltransferase	119.212
UniRef50_UPI000288DE48: orotate phosphoribosyltransferase|unclassified	119.212
UniRef50_UPI000262D073: dihydroorotase	118.25
UniRef50_UPI000262D073: dihydroorotase|unclassified	118.25
UniRef50_O27280: Probable dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit	118.166
UniRef50_O27280: Probable dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit|unclassified	118.166
UniRef50_O67520: Orotidine 5'-phosphate decarboxylase	117.956
UniRef50_O67520: Orotidine 5'-phosphate decarboxylase|unclassified	117.956
UniRef50_O08358: Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit	117.515
UniRef50_O08358: Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit|unclassified	117.515
UniRef50_U1PZB9: Carbamoylphosphate synthase small subunit (Fragment)	116.438
UniRef50_U1PZB9: Carbamoylphosphate synthase small subunit (Fragment)|unclassified	116.438
UniRef50_X1RJE2: Marine sediment metagenome DNA, contig: S06H3_S26087 (Fragment)	116.269
UniRef50_X1RJE2: Marine sediment metagenome DNA, contig: S06H3_S26087 (Fragment)|unclassified	116.269
UniRef50_R6W1Y4: Carbamoyl-phosphate synthase large chain	116.005
UniRef50_R6W1Y4: Carbamoyl-phosphate synthase large chain|unclassified	116.005
UniRef50_B0R6F1: Carbamoyl-phosphate synthase small chain	115.877
UniRef50_B0R6F1: Carbamoyl-phosphate synthase small chain|unclassified	115.877
UniRef50_P9WN34: Anthranilate synthase component 2	114.948
UniRef50_P9WN34: Anthranilate synthase component 2|unclassified	114.948
UniRef50_D5MNR2: Carbamoyl-phosphate synthetase 2/aspartate transcarbamylase/dihydroorotase (Fragment)	114.678
UniRef50_D5MNR2: Carbamoyl-phosphate synthetase 2/aspartate transcarbamylase/dihydroorotase (Fragment)|unclassified	114.678
UniRef50_Q970U8: Carbamoyl-phosphate synthase small chain	113.607
UniRef50_Q970U8: Carbamoyl-phosphate synthase small chain|unclassified	113.607
UniRef50_UPI00042BF3EC: PREDICTED: carbamoyl-phosphate synthase [ammonia], mitochondrial	113.537
UniRef50_UPI00042BF3EC: PREDICTED: carbamoyl-phosphate synthase [ammonia], mitochondrial|unclassified	113.537
UniRef50_Q97CS3: Orotidine 5'-phosphate decarboxylase	113.108
UniRef50_Q97CS3: Orotidine 5'-phosphate decarboxylase|unclassified	113.108
UniRef50_UPI00016B255A: dihydroorotate dehydrogenase 2, partial	113.069
UniRef50_UPI00016B255A: dihydroorotate dehydrogenase 2, partial|unclassified	113.069
UniRef50_UPI0001850D23: imidazolonepropionase	111.09
UniRef50_UPI0001850D23: imidazolonepropionase|unclassified	111.09
UniRef50_D6PKK0	110.932
UniRef50_D6PKK0|unclassified	110.932
UniRef50_UPI000371988E: hypothetical protein, partial	109.213
UniRef50_UPI000371988E: hypothetical protein, partial|unclassified	109.213
UniRef50_C4KIV1: Uracil phosphoribosyltransferase	108.486
UniRef50_C4KIV1: Uracil phosphoribosyltransferase|unclassified	108.486
UniRef50_K8ASU7	107.727
UniRef50_K8ASU7|unclassified	107.727
UniRef50_B9IJW8	107.379
UniRef50_B9IJW8|unclassified	107.379
UniRef50_C9SHV7: Carbamoyl-phosphate synthase arginine-specific large chain	106.864
UniRef50_C9SHV7: Carbamoyl-phosphate synthase arginine-specific large chain|unclassified	106.864
UniRef50_W1XWF2: Carbamoyl-phosphate synthase small chain (Fragment)	106.34
UniRef50_W1XWF2: Carbamoyl-phosphate synthase small chain (Fragment)|unclassified	106.34
UniRef50_UPI00016A59A3: Oxidoreductase FAD-binding domain protein, partial	106.168
UniRef50_UPI00016A59A3: Oxidoreductase FAD-binding domain protein, partial|unclassified	106.168
UniRef50_G4BCJ0: Carbamoyl-phosphate synthase, large subunit	105.304
UniRef50_G4BCJ0: Carbamoyl-phosphate synthase, large subunit|unclassified	105.304
UniRef50_Q97C35: Dihydroorotase	105.273
UniRef50_Q97C35: Dihydroorotase|unclassified	105.273
UniRef50_P48261: Anthranilate synthase component 2	104.364
UniRef50_P48261: Anthranilate synthase component 2|unclassified	104.364
UniRef50_UPI00016A48A7: Oxidoreductase FAD-binding domain protein, partial	104.13
UniRef50_UPI00016A48A7: Oxidoreductase FAD-binding domain protein, partial|unclassified	104.13
UniRef50_UPI000219610E: carbamoyl-phosphate synthase large subunit	103.913
UniRef50_UPI000219610E: carbamoyl-phosphate synthase large subunit|unclassified	103.913
UniRef50_C7RH48: Aspartate transcarbamylase regulatory subunit	103.866
UniRef50_C7RH48: Aspartate transcarbamylase regulatory subunit|unclassified	103.866
UniRef50_T1AJ38: Pyrimidine regulatory protein PyrR (Fragment)	102.495
UniRef50_T1AJ38: Pyrimidine regulatory protein PyrR (Fragment)|unclassified	102.495
UniRef50_UPI000476F44A: hypothetical protein, partial	102.208
UniRef50_UPI000476F44A: hypothetical protein, partial|unclassified	102.208
UniRef50_UPI000472AB3F: hypothetical protein	102.199
UniRef50_UPI000472AB3F: hypothetical protein|unclassified	102.199
UniRef50_UPI00037CA2BF: hypothetical protein	101.741
UniRef50_UPI00037CA2BF: hypothetical protein|unclassified	101.741
UniRef50_P20576: Anthranilate synthase component 2	101.268
UniRef50_P20576: Anthranilate synthase component 2|unclassified	101.268
UniRef50_P32747: Dihydroorotate dehydrogenase (quinone), mitochondrial	101.07
UniRef50_P32747: Dihydroorotate dehydrogenase (quinone), mitochondrial|unclassified	101.07
UniRef50_Q979G5: Probable dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit	99.5297
UniRef50_Q979G5: Probable dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit|unclassified	99.5297
UniRef50_UPI0002F1EBF7: hypothetical protein	99.2561
UniRef50_UPI0002F1EBF7: hypothetical protein|unclassified	99.2561
UniRef50_Q9UTI0: Probable dihydroorotase	98.895
UniRef50_Q9UTI0: Probable dihydroorotase|unclassified	98.895
UniRef50_X1CMS7: Marine sediment metagenome DNA, contig: S01H4_S19852 (Fragment)	98.13
UniRef50_X1CMS7: Marine sediment metagenome DNA, contig: S01H4_S19852 (Fragment)|unclassified	98.13
UniRef50_T0SG80	97.1011
UniRef50_T0SG80|unclassified	97.1011
UniRef50_UPI00029D998B: PREDICTED: carbamoyl-phosphate synthase [ammonia], mitochondrial	96.742
UniRef50_UPI00029D998B: PREDICTED: carbamoyl-phosphate synthase [ammonia], mitochondrial|unclassified	96.742
UniRef50_UPI00047473EE: hypothetical protein, partial	96.5166
UniRef50_UPI00047473EE: hypothetical protein, partial|unclassified	96.5166
UniRef50_Q12WN0: Probable dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit	96.4315
UniRef50_Q12WN0: Probable dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit|unclassified	96.4315
UniRef50_UPI00035C8EF8: hypothetical protein	95.969
UniRef50_UPI00035C8EF8: hypothetical protein|unclassified	95.969
UniRef50_UPI00036D7393: hypothetical protein	95.9072
UniRef50_UPI00036D7393: hypothetical protein|unclassified	95.9072
UniRef50_B3DVI6: Orotidine 5'-phosphate decarboxylase	95.5236
UniRef50_B3DVI6: Orotidine 5'-phosphate decarboxylase|unclassified	95.5236
UniRef50_P58860: Orotate phosphoribosyltransferase	95.1334
UniRef50_P58860: Orotate phosphoribosyltransferase|unclassified	95.1334
UniRef50_A8ZWP0: Orotidine 5'-phosphate decarboxylase	95.0242
UniRef50_A8ZWP0: Orotidine 5'-phosphate decarboxylase|unclassified	95.0242
UniRef50_UPI0002DC0207: hypothetical protein	94.7495
UniRef50_UPI0002DC0207: hypothetical protein|unclassified	94.7495
UniRef50_H3BXG6	94.61
UniRef50_H3BXG6|unclassified	94.61
UniRef50_Q8ZY49: Carbamoyl-phosphate synthase small chain	93.759
UniRef50_Q8ZY49: Carbamoyl-phosphate synthase small chain|unclassified	93.759
UniRef50_UPI000454A3B2: PREDICTED: carbamoyl-phosphate synthase [ammonia], mitochondrial	93.5839
UniRef50_UPI000454A3B2: PREDICTED: carbamoyl-phosphate synthase [ammonia], mitochondrial|unclassified	93.5839
UniRef50_X7XNC5	93.4349
UniRef50_X7XNC5|unclassified	93.4349
UniRef50_B9TEV9	93.3893
UniRef50_B9TEV9|unclassified	93.3893
UniRef50_O08359: Orotate phosphoribosyltransferase	92.1364
UniRef50_O08359: Orotate phosphoribosyltransferase|unclassified	92.1364
UniRef50_UPI00016C3B71: orotate phosphoribosyltransferase	91.9852
UniRef50_UPI00016C3B71: orotate phosphoribosyltransferase|unclassified	91.9852
UniRef50_UPI0004738D70: hypothetical protein, partial	91.6575
UniRef50_UPI0004738D70: hypothetical protein, partial|unclassified	91.6575
UniRef50_X0VIS1: Marine sediment metagenome DNA, contig: S01H1_S16670 (Fragment)	91.6262
UniRef50_X0VIS1: Marine sediment metagenome DNA, contig: S01H1_S16670 (Fragment)|unclassified	91.6262
UniRef50_Q8TXU6: Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit	91.2472
UniRef50_Q8TXU6: Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit|unclassified	91.2472
UniRef50_X5NVN5: Oxidoreductase (Glutamate synthase related)	91.0535
UniRef50_X5NVN5: Oxidoreductase (Glutamate synthase related)|unclassified	91.0535
UniRef50_UPI0003B3A1C5: uracil phosphoribosyltransferase	90.2376
UniRef50_UPI0003B3A1C5: uracil phosphoribosyltransferase|unclassified	90.2376
UniRef50_A9B211	89.6495
UniRef50_A9B211|unclassified	89.6495
UniRef50_Q7UNR2: Putative dihydroorotase	89.5371
UniRef50_Q7UNR2: Putative dihydroorotase|unclassified	89.5371
UniRef50_UPI000225AE8A: carbamoyl phosphate synthase small subunit	89.4442
UniRef50_UPI000225AE8A: carbamoyl phosphate synthase small subunit|unclassified	89.4442
UniRef50_G9E6Y2: Carbamoyl-phosphate synthetase-aspartate transcarbamoylase dihydroorotase (Fragment)	89.4134
UniRef50_G9E6Y2: Carbamoyl-phosphate synthetase-aspartate transcarbamoylase dihydroorotase (Fragment)|unclassified	89.4134
UniRef50_R6L2B2	89.2227
UniRef50_R6L2B2|unclassified	89.2227
UniRef50_UPI000367A428: MULTISPECIES: hypothetical protein	88.5086
UniRef50_UPI000367A428: MULTISPECIES: hypothetical protein|unclassified	88.5086
UniRef50_UPI00029B0B10: dihydroorotase	88.4121
UniRef50_UPI00029B0B10: dihydroorotase|unclassified	88.4121
UniRef50_UPI00036CA5E8: hypothetical protein, partial	88.0761
UniRef50_UPI00036CA5E8: hypothetical protein, partial|unclassified	88.0761
UniRef50_Q45482: Bacillus subtilis signal peptidase II (lsp) protein	88.0075
UniRef50_Q45482: Bacillus subtilis signal peptidase II (lsp) protein|unclassified	88.0075
UniRef50_Q2NHZ6: Dihydroorotase	87.8303
UniRef50_Q2NHZ6: Dihydroorotase|unclassified	87.8303
UniRef50_A8DVX1: Predicted protein	87.422
UniRef50_A8DVX1: Predicted protein|unclassified	87.422
UniRef50_UPI00047301AE: hypothetical protein, partial	87.1467
UniRef50_UPI00047301AE: hypothetical protein, partial|unclassified	87.1467
UniRef50_X1K9Z5: Marine sediment metagenome DNA, contig: S06H3_L02653	86.0909
UniRef50_X1K9Z5: Marine sediment metagenome DNA, contig: S06H3_L02653|unclassified	86.0909
UniRef50_UPI00046FF245: hypothetical protein	85.8453
UniRef50_UPI00046FF245: hypothetical protein|unclassified	85.8453
UniRef50_UPI0003B34B7A: orotidine 5-phosphate decarboxylase	85.6979
UniRef50_UPI0003B34B7A: orotidine 5-phosphate decarboxylase|unclassified	85.6979
UniRef50_UPI000375323F: hypothetical protein	85.6407
UniRef50_UPI000375323F: hypothetical protein|unclassified	85.6407
UniRef50_UPI0003B38A33: dihydroorotate dehydrogenase, partial	84.9739
UniRef50_UPI0003B38A33: dihydroorotate dehydrogenase, partial|unclassified	84.9739
UniRef50_UPI00047AEDCA: hypothetical protein	84.8529
UniRef50_UPI00047AEDCA: hypothetical protein|unclassified	84.8529
UniRef50_UPI0003629F8D: hypothetical protein	84.8457
UniRef50_UPI0003629F8D: hypothetical protein|unclassified	84.8457
UniRef50_O19886: Carbamoyl-phosphate synthase small chain	84.6688
UniRef50_O19886: Carbamoyl-phosphate synthase small chain|unclassified	84.6688
UniRef50_UPI000376923C: hypothetical protein	83.8028
UniRef50_UPI000376923C: hypothetical protein|unclassified	83.8028
UniRef50_UPI0001A61D23: aspartate carbamoyltransferase	83.4641
UniRef50_UPI0001A61D23: aspartate carbamoyltransferase|unclassified	83.4641
UniRef50_Q4JAV0: Uracil phosphoribosyltransferase	82.5123
UniRef50_Q4JAV0: Uracil phosphoribosyltransferase|unclassified	82.5123
UniRef50_Q970X0: Orotidine 5'-phosphate decarboxylase	82.4503
UniRef50_Q970X0: Orotidine 5'-phosphate decarboxylase|unclassified	82.4503
UniRef50_UPI0003B698D1: carbamoyl phosphate synthase small subunit	82.0677
UniRef50_UPI0003B698D1: carbamoyl phosphate synthase small subunit|unclassified	82.0677
UniRef50_UPI0003B41203: hypothetical protein	81.9444
UniRef50_UPI0003B41203: hypothetical protein|unclassified	81.9444
UniRef50_M4RYW8: Putative thioesterase	81.229
UniRef50_M4RYW8: Putative thioesterase|unclassified	81.229
UniRef50_R5QZE5	81.1047
UniRef50_R5QZE5|unclassified	81.1047
UniRef50_UPI0003779D03: hypothetical protein	80.9044
UniRef50_UPI0003779D03: hypothetical protein|unclassified	80.9044
UniRef50_A3CU84: Orotate phosphoribosyltransferase	80.3286
UniRef50_A3CU84: Orotate phosphoribosyltransferase|unclassified	80.3286
UniRef50_T1AGJ8: Carbamoyl phosphate synthase large subunit (Fragment)	79.9517
UniRef50_T1AGJ8: Carbamoyl phosphate synthase large subunit (Fragment)|unclassified	79.9517
UniRef50_X1FUS0: Marine sediment metagenome DNA, contig: S01H4_S26143 (Fragment)	79.338
UniRef50_X1FUS0: Marine sediment metagenome DNA, contig: S01H4_S26143 (Fragment)|unclassified	79.338
UniRef50_Q9TX08: Carbamoyl-phosphate synthetase II (Fragment)	79.1103
UniRef50_Q9TX08: Carbamoyl-phosphate synthetase II (Fragment)|unclassified	79.1103
UniRef50_UPI0004739BB4: uracil phosphoribosyltransferase, partial	78.8752
UniRef50_UPI0004739BB4: uracil phosphoribosyltransferase, partial|unclassified	78.8752
UniRef50_UPI00047865B6: orotidine 5''-phosphate decarboxylase	76.985
UniRef50_UPI00047865B6: orotidine 5''-phosphate decarboxylase|unclassified	76.985
UniRef50_UPI0004712D2F: hypothetical protein, partial	76.7022
UniRef50_UPI0004712D2F: hypothetical protein, partial|unclassified	76.7022
UniRef50_Q8U086: Carbamoyl-phosphate synthase small chain	76.5601
UniRef50_Q8U086: Carbamoyl-phosphate synthase small chain|unclassified	76.5601
UniRef50_UPI0003B3F1C3: diguanylate cyclase	76.398
UniRef50_UPI0003B3F1C3: diguanylate cyclase|unclassified	76.398
UniRef50_UPI0003AA9C2C: orotidine 5''''-phosphate decarboxylase	75.6512
UniRef50_UPI0003AA9C2C: orotidine 5''''-phosphate decarboxylase|unclassified	75.6512
UniRef50_UPI000381A78F: hypothetical protein	75.5726
UniRef50_UPI000381A78F: hypothetical protein|unclassified	75.5726
UniRef50_R5USQ4: Carbamoyl-phosphate synthase small chain	75.4203
UniRef50_R5USQ4: Carbamoyl-phosphate synthase small chain|unclassified	75.4203
UniRef50_A7TAJ7: Predicted protein (Fragment)	75.1235
UniRef50_A7TAJ7: Predicted protein (Fragment)|unclassified	75.1235
UniRef50_A4EBS8	74.9871
UniRef50_A4EBS8|unclassified	74.9871
UniRef50_I1J6X5	74.6192
UniRef50_I1J6X5|unclassified	74.6192
UniRef50_Q18FD1: Orotate phosphoribosyltransferase	74.3374
UniRef50_Q18FD1: Orotate phosphoribosyltransferase|unclassified	74.3374
UniRef50_W4TJT7: Uracil permease	73.4489
UniRef50_W4TJT7: Uracil permease|unclassified	73.4489
UniRef50_R7KVP9	73.0327
UniRef50_R7KVP9|unclassified	73.0327
UniRef50_UPI00037A3771: hypothetical protein	72.1837
UniRef50_UPI00037A3771: hypothetical protein|unclassified	72.1837
UniRef50_UPI0002D31D94: hypothetical protein	71.9476
UniRef50_UPI0002D31D94: hypothetical protein|unclassified	71.9476
UniRef50_UPI00046AD166: MULTISPECIES: hypothetical protein	71.8306
UniRef50_UPI00046AD166: MULTISPECIES: hypothetical protein|unclassified	71.8306
UniRef50_UPI000287D171: orotate phosphoribosyltransferase	71.5492
UniRef50_UPI000287D171: orotate phosphoribosyltransferase|unclassified	71.5492
UniRef50_W1XT44: Carbamoyl-phosphate synthase large chain (Fragment)	70.9524
UniRef50_W1XT44: Carbamoyl-phosphate synthase large chain (Fragment)|unclassified	70.9524
UniRef50_J4TZT9	70.514
UniRef50_J4TZT9|unclassified	70.514
UniRef50_UPI0004710565: hypothetical protein	70.5084
UniRef50_UPI0004710565: hypothetical protein|unclassified	70.5084
UniRef50_UPI00036B4422: hypothetical protein	70.3495
UniRef50_UPI00036B4422: hypothetical protein|unclassified	70.3495
UniRef50_UPI0003F495D4: hypothetical protein TREMEDRAFT_32541, partial	70.2972
